transaction_id,trade_date,trade_timestamp,pair,direction,client_id,client_name,client_type,client_tier,market_maker_id,market_maker_name,volume_crypto,mid_price_idr,mm_price_idr,client_price_idr,spread_bps,idr_mm_amount,idr_client_amount,gross_spread_idr,tax_idr,net_pnl_idr,bank_account_id,client_wallet_id,mm_wallet_id,crypto_settlement_timestamp,fiat_settlement_timestamp,pnl_recognition_timestamp,pnl_recognition_month,status,exchange_ref,notes
OTC-02475,2024-05-29,2024-05-29 16:21:13,USDT/IDR,SELL,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-002,Global OTC Solutions,488576.8391962799,15721.590765373274,15712.380809149314,15654.24500015546,16,7676705351.982458,7648301542.180122,28403809.80233574,16061433.238578256,12342376.563757483,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-05-29 17:08:45,2024-05-29 19:51:53,2024-05-29 19:51:53,2024-05,SETTLED,EX-002,
OTC-02476,2024-05-29,2024-05-29 10:52:18,USDC/IDR,SELL,CLT-004,Siti Aminah,HNWI,C,MM-003,Apex Alpha Liquidity,374491.34219932515,15776.488237678492,15775.726522966392,15700.003035656153,27,5907872999.755177,5879515209.356352,28357790.39882469,12346981.939648338,16010808.459176354,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-05-29 11:45:49,2024-05-29 14:02:58,2024-05-29 14:02:58,2024-05,SETTLED,EX-002,
OTC-02477,2024-05-29,2024-05-29 14:49:31,USDT/IDR,SELL,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-002,Global OTC Solutions,341222.24343808927,15721.590765373274,15718.083864053173,15653.639720210555,20,5363359838.640255,5341370063.301829,21989775.338425636,11216877.13293384,10772898.205491796,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-05-29 15:09:59,2024-05-29 17:25:03,2024-05-29 17:25:03,2024-05,SETTLED,EX-002,
OTC-02478,2024-05-29,2024-05-29 10:16:04,USDC/IDR,SELL,CLT-004,Siti Aminah,HNWI,C,MM-002,Global OTC Solutions,93793.21444405732,15776.488237678492,15767.818672665879,15695.286706771616,25,1478914398.080362,1472111391.8491924,6803006.231169701,3091433.922883304,0.0,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-05-29 10:30:00,2024-05-29 13:32:18,2024-05-29 13:32:18,2024-05,PENDING,EX-001,
OTC-02479,2024-05-29,2024-05-29 15:32:25,USDT/IDR,SELL,CLT-003,Indo Global Investment,Institutional,A,MM-003,Apex Alpha Liquidity,246579.9596727051,15721.590765373274,15737.257666883961,15682.177265049868,14,3880492360.859216,3866910637.596209,13581723.263007164,8120512.338952038,5461210.924055126,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-05-29 16:26:51,2024-05-29 18:35:25,2024-05-29 18:35:25,2024-05,SETTLED,EX-001,
OTC-02480,2024-05-30,2024-05-30 10:09:30,USDC/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-003,Apex Alpha Liquidity,143360.17480958463,15766.037748286293,15760.547617468212,15817.285588891098,15,2259434861.535025,2267568827.0365515,8133965.501526356,4761894.536776758,3372070.964749598,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-05-30 10:52:07,2024-05-30 12:51:19,2024-05-30 12:51:19,2024-05,SETTLED,EX-002,
OTC-02481,2024-05-30,2024-05-30 11:31:13,USDC/IDR,SELL,CLT-008,Mega Lestari,HNWI,C,MM-001,Liquidity Prime,395400.75414783135,15766.037748286293,15777.999326986628,15719.620729476777,16,6238632832.834488,6215549891.353001,23082941.481487274,13052654.7718413,10030286.709645974,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-05-30 11:43:31,2024-05-30 14:23:27,2024-05-30 14:23:27,2024-05,SETTLED,EX-001,
OTC-02482,2024-05-30,2024-05-30 13:29:04,USDT/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-003,Apex Alpha Liquidity,309045.25951857434,15712.848294481251,15697.868118547334,15749.671083338542,12,4851351726.584815,4867361187.282546,16009460.697731018,10221458.493293347,5788002.204437671,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-05-30 13:44:44,2024-05-30 15:03:31,2024-05-30 15:03:31,2024-05,SETTLED,EX-002,
OTC-02483,2024-05-30,2024-05-30 16:49:45,USDC/IDR,SELL,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-001,Liquidity Prime,137081.7970102209,15766.037748286293,15779.155276459369,15709.726993242948,23,2163034960.6003594,2153517606.773718,9517353.82664156,4522386.974224808,4994966.852416752,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-05-30 17:35:41,2024-05-30 20:16:18,2024-05-30 20:16:18,2024-05,SETTLED,EX-002,
OTC-02484,2024-05-30,2024-05-30 13:26:35,USDT/IDR,BUY,CLT-006,Budi Santoso,HNWI,A,MM-003,Apex Alpha Liquidity,127282.94514301089,15712.848294481251,15725.27078901109,15788.171872167135,19,2001558779.19669,2009565014.313477,8006235.116786957,4220086.530058302,0.0,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-05-30 13:37:27,2024-05-30 16:59:46,2024-05-30 16:59:46,2024-05,PENDING,EX-001,
OTC-02485,2024-05-30,2024-05-30 12:57:54,BTC/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-001,Liquidity Prime,1.3214189612591174,678665617.1520044,678347037.5451707,686351532.5882037,97,896380637.726139,906957929.2513074,10577291.525168419,1904611.6514277454,8672679.873740673,BANK-IDR-001,WALLET-BTC-001,WALLET-USDT-002,2024-05-30 13:58:59,2024-05-30 17:43:57,2024-05-30 17:43:57,2024-05,SETTLED,EX-002,
OTC-02486,2024-05-30,2024-05-30 14:35:20,BTC/IDR,SELL,CLT-009,PT Sumber Berkah,Corporate,C,MM-003,Apex Alpha Liquidity,1.8622042139781136,678665617.1520044,678017617.2411349,668999982.9318278,112,1262607263.9778411,1245814587.3669357,16792676.61090541,2616210.633470565,14176465.977434844,BANK-IDR-003,WALLET-BTC-001,WALLET-USDT-002,2024-05-30 15:21:45,2024-05-30 22:26:27,2024-05-30 22:26:27,2024-05,SETTLED,EX-001,
OTC-02487,2024-05-30,2024-05-30 16:15:28,USDC/IDR,SELL,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-001,Liquidity Prime,373700.247348337,15766.037748286293,15752.05388414221,15673.293614721499,29,5886546432.748277,5857113700.584536,29432732.16374111,12299938.771227524,17132793.392513588,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-05-30 16:31:18,2024-05-30 19:29:55,2024-05-30 19:29:55,2024-05,SETTLED,EX-001,
OTC-02488,2024-05-30,2024-05-30 15:33:21,USDT/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-002,Global OTC Solutions,260340.34451871898,15712.848294481251,15700.230188278672,15761.46108601296,18,4087403336.2396617,4103344209.2509966,15940873.011334896,8617022.839427093,7323850.171907803,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-05-30 16:12:59,2024-05-30 18:16:34,2024-05-30 18:16:34,2024-05,SETTLED,EX-001,
OTC-02489,2024-05-30,2024-05-30 15:45:14,USDC/IDR,SELL,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-001,Liquidity Prime,253515.84066060476,15766.037748286293,15759.94502904442,15687.449281910816,25,3995395712.8031154,3977016892.524221,18378820.278894424,8351735.474300863,0.0,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-05-30 16:14:55,2024-05-30 17:15:16,2024-05-30 17:15:16,2024-05,FAILED,EX-001,
OTC-02490,2024-05-30,2024-05-30 15:16:55,USDC/IDR,BUY,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-002,Global OTC Solutions,320737.92447832954,15766.037748286293,15775.679778182635,15854.558177073546,29,5059858789.289053,5085158083.235497,25299293.94644451,10678831.974794544,14620461.971649967,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-05-30 16:15:39,2024-05-30 19:02:48,2024-05-30 19:02:48,2024-05,SETTLED,EX-002,
OTC-02491,2024-05-30,2024-05-30 14:45:05,USDT/IDR,SELL,CLT-006,Budi Santoso,HNWI,A,MM-001,Liquidity Prime,490275.4984973662,15712.848294481251,15712.906338575645,15648.483422587486,20,7703652987.987599,7672068010.736851,31584977.250748634,16111342.822547385,15473634.428201249,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-05-30 15:16:22,2024-05-30 18:25:39,2024-05-30 18:25:39,2024-05,SETTLED,EX-001,
OTC-02492,2024-05-30,2024-05-30 09:24:02,USDC/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-003,Apex Alpha Liquidity,195718.09873232455,15766.037748286293,15755.714256427924,15832.91725628442,28,3083678438.437854,3098788462.786199,15110024.34834528,6507455.771851018,8602568.576494262,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-05-30 10:20:06,2024-05-30 11:38:00,2024-05-30 11:38:00,2024-05,SETTLED,EX-002,
OTC-02493,2024-05-30,2024-05-30 12:09:37,USDT/IDR,SELL,CLT-009,PT Sumber Berkah,Corporate,C,MM-001,Liquidity Prime,429648.1407376044,15712.848294481251,15710.519860709166,15652.390937224542,16,6749995648.174901,6725020664.276653,24974983.89824772,14122543.39498097,10852440.503266748,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-05-30 12:54:48,2024-05-30 14:12:26,2024-05-30 14:12:26,2024-05,SETTLED,EX-002,
OTC-02494,2024-05-30,2024-05-30 11:47:50,USDT/IDR,SELL,CLT-006,Budi Santoso,HNWI,A,MM-003,Apex Alpha Liquidity,475735.8210879917,15712.848294481251,15708.225311669756,15632.82583017374,27,7472965466.482386,7437095232.24327,35870234.239115715,15617899.987710865,20252334.25140485,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-05-30 12:44:44,2024-05-30 13:18:43,2024-05-30 13:18:43,2024-05,SETTLED,EX-001,
OTC-02495,2024-05-30,2024-05-30 14:33:55,USDC/IDR,BUY,CLT-004,Siti Aminah,HNWI,C,MM-001,Liquidity Prime,188500.27528552042,15766.037748286293,15765.346452164544,15834.713976554067,23,2971772146.204619,2984847943.647919,13075797.443300247,6268180.68166063,6807616.761639617,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-05-30 15:19:02,2024-05-30 17:17:59,2024-05-30 17:17:59,2024-05,SETTLED,EX-001,
OTC-02496,2024-05-30,2024-05-30 15:16:19,USDT/IDR,BUY,CLT-003,Indo Global Investment,Institutional,A,MM-003,Apex Alpha Liquidity,86000.57536722941,15712.848294481251,15720.587607460642,15783.469957890486,19,1351979579.3525517,1357387497.669962,5407918.317410231,2850513.7451069197,2557404.572303311,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-05-30 15:44:40,2024-05-30 18:14:04,2024-05-30 18:14:04,2024-05,SETTLED,EX-001,
OTC-02497,2024-05-30,2024-05-30 09:38:49,USDT/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-001,Liquidity Prime,36734.108337377416,15712.848294481251,15721.717000719655,15794.036898922965,25,577523255.5540241,580179862.5295726,2656606.975548506,1218377.7113121024,1438229.2642364034,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-05-30 10:36:05,2024-05-30 12:24:13,2024-05-30 12:24:13,2024-05,SETTLED,EX-002,
OTC-02498,2024-05-30,2024-05-30 16:17:06,USDC/IDR,SELL,CLT-009,PT Sumber Berkah,Corporate,C,MM-003,Apex Alpha Liquidity,82156.19386004929,15766.037748286293,15766.890296188752,15706.976113063234,17,1295347695.743813,1290425374.4999864,4922321.243826628,2709893.286449971,2212427.9573766566,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-05-30 16:49:02,2024-05-30 20:15:28,2024-05-30 20:15:28,2024-05,SETTLED,EX-001,
OTC-02499,2024-05-30,2024-05-30 09:02:16,USDC/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-002,Global OTC Solutions,19883.731329134633,15766.037748286293,15761.589379460725,15819.907260164731,16,313399208.5413389,314558785.6129419,1159577.0716030002,660573.449787178,499003.6218158222,BANK-IDR-003,WALLET-USDC-001,WALLET-USDT-002,2024-05-30 09:47:11,2024-05-30 10:29:53,2024-05-30 10:29:53,2024-05,SETTLED,EX-001,
OTC-02500,2024-05-31,2024-05-31 13:37:58,USDC/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-003,Apex Alpha Liquidity,78137.03161620851,15759.554658326933,15757.905569982657,15825.664563933582,22,1231275965.726963,1236570452.3795888,5294486.652625799,2596797.9499971364,2697688.702628663,BANK-IDR-003,WALLET-USDC-001,WALLET-USDT-002,2024-05-31 14:22:10,2024-05-31 16:58:39,2024-05-31 16:58:39,2024-05,SETTLED,EX-002,
OTC-02501,2024-05-31,2024-05-31 17:05:24,USDT/IDR,BUY,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-003,Apex Alpha Liquidity,184632.9096814331,15712.195240849322,15718.817825563221,15776.977451517805,16,2902211071.886115,2912949252.8520937,10738180.965978622,6117193.430989397,4620987.534989226,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-05-31 17:55:38,2024-05-31 19:48:58,2024-05-31 19:48:58,2024-05,SETTLED,EX-002,
OTC-02502,2024-05-31,2024-05-31 16:11:56,USDT/IDR,BUY,CLT-008,Mega Lestari,HNWI,C,MM-003,Apex Alpha Liquidity,118808.08083230903,15712.195240849322,15724.271974736708,15776.16207225334,12,1868170575.8037305,1874335538.703883,6164962.900152445,3936104.631278154,2228858.268874291,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-05-31 16:31:20,2024-05-31 17:41:16,2024-05-31 17:41:16,2024-05,SETTLED,EX-001,
OTC-02503,2024-05-31,2024-05-31 17:04:05,USDT/IDR,SELL,CLT-004,Siti Aminah,HNWI,C,MM-003,Apex Alpha Liquidity,179779.91232969187,15712.195240849322,15727.828613925672,15674.353996638325,13,2827547649.3479767,2817933987.3401933,9613662.007783413,5917661.373414406,3696000.6343690073,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-05-31 17:26:56,2024-05-31 19:29:05,2024-05-31 19:29:05,2024-05,SETTLED,EX-002,
OTC-02504,2024-05-31,2024-05-31 15:08:23,USDT/IDR,SELL,CLT-010,Dewi Sartika,HNWI,B,MM-001,Liquidity Prime,382770.5121641651,15712.195240849322,15727.369232663154,15672.323440348833,14,6019973176.181407,5998903270.064773,21069906.11663437,12597696.867136022,8472209.249498347,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-05-31 16:03:37,2024-05-31 17:10:58,2024-05-31 17:10:58,2024-05,SETTLED,EX-002,
OTC-02505,2024-05-31,2024-05-31 16:18:32,USDT/IDR,SELL,CLT-008,Mega Lestari,HNWI,C,MM-002,Global OTC Solutions,72359.16979486532,15712.195240849322,15717.404411711741,15640.389130094352,28,1137298334.561615,1131725572.722263,5572761.8393518925,2376623.7027167524,3196138.13663514,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-05-31 16:27:56,2024-05-31 19:01:19,2024-05-31 19:01:19,2024-05,SETTLED,EX-002,
OTC-02506,2024-05-31,2024-05-31 16:04:22,USDT/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-002,Global OTC Solutions,169289.33834876778,15712.195240849322,15706.693656740017,15780.515116926694,26,2658975776.796305,2671472962.947248,12497186.150942802,5610093.222189221,6887092.928753582,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-05-31 16:56:15,2024-05-31 20:02:06,2024-05-31 20:02:06,2024-05,SETTLED,EX-001,
OTC-02507,2024-05-31,2024-05-31 13:50:12,BTC/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-001,Liquidity Prime,1.1400893526695888,717957105.6933253,718221060.972221,726767891.5977905,98,818836184.4774847,828580335.0727668,9744150.595282078,1740018.70365281,8004131.8916292675,BANK-IDR-001,WALLET-BTC-001,WALLET-USDT-002,2024-05-31 14:55:04,2024-05-31 17:48:35,2024-05-31 17:48:35,2024-05,SETTLED,EX-002,
OTC-02508,2024-05-31,2024-05-31 15:20:27,USDT/IDR,SELL,CLT-006,Budi Santoso,HNWI,A,MM-002,Global OTC Solutions,291607.55112628965,15712.195240849322,15716.177447988719,15656.455973686361,17,4582956018.674211,4565540785.803248,17415232.870962143,9587635.650186822,7827597.220775321,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-05-31 15:36:43,2024-05-31 17:20:25,2024-05-31 17:20:25,2024-05,SETTLED,EX-002,
OTC-02509,2024-05-31,2024-05-31 16:52:45,USDC/IDR,BUY,CLT-004,Siti Aminah,HNWI,C,MM-001,Liquidity Prime,149129.3583603463,15759.554658326933,15746.816060241694,15812.95268769471,21,2348312575.28224,2358175488.0984254,9862912.816185474,4952168.525006693,4910744.291178782,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-05-31 17:15:02,2024-05-31 19:02:54,2024-05-31 19:02:54,2024-05,SETTLED,EX-001,
OTC-02510,2024-05-31,2024-05-31 13:32:25,USDC/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-003,Apex Alpha Liquidity,241029.29544009315,15759.554658326933,15764.629426063257,15843.452573193572,29,3799737523.4381866,3818736211.0553775,18998687.617190838,8019346.043216292,10979341.573974546,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-05-31 13:43:19,2024-05-31 16:31:32,2024-05-31 16:31:32,2024-05,SETTLED,EX-001,
OTC-02511,2024-05-31,2024-05-31 15:53:17,USDC/IDR,SELL,CLT-009,PT Sumber Berkah,Corporate,C,MM-003,Apex Alpha Liquidity,384496.281208588,15759.554658326933,15773.406211488935,15704.003224158385,23,6064816030.3099375,6038130839.776575,26685190.53336239,12680074.763530808,14005115.769831581,BANK-IDR-003,WALLET-USDC-001,WALLET-USDT-002,2024-05-31 16:00:16,2024-05-31 19:17:53,2024-05-31 19:17:53,2024-05,SETTLED,EX-002,
OTC-02512,2024-05-31,2024-05-31 12:32:48,USDT/IDR,SELL,CLT-008,Mega Lestari,HNWI,C,MM-002,Global OTC Solutions,275627.1499185259,15712.195240849322,15704.153807642073,15638.196361649976,21,4328491155.882551,4310311493.027844,18179662.854706764,9051654.135358473,9128008.719348291,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-05-31 13:17:59,2024-05-31 15:54:29,2024-05-31 15:54:29,2024-05,SETTLED,EX-002,
OTC-02513,2024-05-31,2024-05-31 13:40:46,USDC/IDR,BUY,CLT-004,Siti Aminah,HNWI,C,MM-003,Apex Alpha Liquidity,294193.74682990403,15759.554658326933,15773.002854979117,15848.713268683015,27,4640318808.66508,4662592338.9466715,22273530.281591415,9791443.91178801,12482086.369803406,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-05-31 14:06:07,2024-05-31 16:09:40,2024-05-31 16:09:40,2024-05,SETTLED,EX-001,
OTC-02514,2024-05-31,2024-05-31 16:56:34,BTC/IDR,SELL,CLT-003,Indo Global Investment,Institutional,A,MM-001,Liquidity Prime,2.069330324137197,717957105.6933253,718659013.6272714,710538166.7732832,92,1487142889.6134398,1470338174.960808,16804714.65263176,3087710.1674176967,13717004.485214062,BANK-IDR-001,WALLET-BTC-001,WALLET-USDT-002,2024-05-31 17:40:23,2024-05-31 20:03:33,2024-05-31 20:03:33,2024-05,SETTLED,EX-001,
OTC-02515,2024-05-31,2024-05-31 11:44:25,USDT/IDR,BUY,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-003,Apex Alpha Liquidity,192764.17903404703,15712.195240849322,15721.051917744651,15785.508230607404,20,3030455666.4756784,3042880534.7082286,12424868.232550144,6390049.12288728,6034819.109662864,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-05-31 12:01:04,2024-05-31 13:08:41,2024-05-31 13:08:41,2024-05,SETTLED,EX-001,
OTC-02516,2024-05-31,2024-05-31 15:03:07,BTC/IDR,BUY,CLT-004,Siti Aminah,HNWI,C,MM-001,Liquidity Prime,0.46149770808416457,717957105.6933253,717906805.2521988,724942291.9436704,77,331312345.24191445,334559206.22528523,3246860.983370781,702574.3330730989,2544286.650297682,BANK-IDR-003,WALLET-BTC-001,WALLET-USDT-002,2024-05-31 15:37:39,2024-05-31 18:03:19,2024-05-31 18:03:19,2024-05,SETTLED,EX-001,
OTC-02517,2024-05-31,2024-05-31 16:05:32,BTC/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-002,Global OTC Solutions,2.1293678917485988,717957105.6933253,717558643.4548688,722509798.0947074,48,1527946335.8194785,1538489165.5366328,10542829.717154264,3230827.2476269286,7312002.469527336,BANK-IDR-001,WALLET-BTC-001,WALLET-USDT-002,2024-05-31 17:24:14,2024-05-31 21:48:16,2024-05-31 21:48:16,2024-05,SETTLED,EX-001,
OTC-02518,2024-05-31,2024-05-31 15:39:58,USDC/IDR,SELL,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-002,Global OTC Solutions,356646.77758391184,15759.554658326933,15770.044881575232,15692.771661655514,28,5624335689.367469,5596776444.489569,27559244.877900124,11753230.533428093,15806014.34447203,BANK-IDR-003,WALLET-USDC-001,WALLET-USDT-002,2024-05-31 16:21:58,2024-05-31 16:44:26,2024-05-31 16:44:26,2024-05,SETTLED,EX-002,
OTC-02519,2024-05-31,2024-05-31 16:39:00,USDT/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-003,Apex Alpha Liquidity,418327.2808853651,15712.195240849322,15702.840745939178,15754.660120400778,12,6568926671.424655,6590604129.440356,21677458.015701294,13840268.671824748,7837189.343876546,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-05-31 17:33:38,2024-05-31 19:48:52,2024-05-31 19:48:52,2024-05,SETTLED,EX-002,
OTC-02520,2024-05-31,2024-05-31 11:38:56,USDT/IDR,BUY,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-003,Apex Alpha Liquidity,62393.72117386689,15712.195240849322,15710.752483902894,15773.595493838506,19,980252309.9122739,984173319.151923,3921009.2396490574,2066763.970219038,1854245.2694300194,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-05-31 12:27:46,2024-05-31 13:58:14,2024-05-31 13:58:14,2024-05,SETTLED,EX-001,
OTC-02521,2024-05-31,2024-05-31 09:13:54,USDC/IDR,SELL,CLT-006,Budi Santoso,HNWI,A,MM-002,Global OTC Solutions,346942.16210655775,15759.554658326933,15748.405217273807,15682.261915361258,21,5463785755.811169,5440837855.636763,22947900.17440605,11425759.4968372,11522140.677568851,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-05-31 09:37:43,2024-05-31 11:50:10,2024-05-31 11:50:10,2024-05,SETTLED,EX-001,
OTC-02522,2024-05-31,2024-05-31 10:42:14,USDC/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-001,Liquidity Prime,374291.8997683948,15759.554658326933,15771.769183345861,15833.27908316091,18,5903245450.343147,5926268107.599486,23022657.256339073,12445163.02595892,10577494.230380153,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-05-31 11:09:34,2024-05-31 14:11:27,2024-05-31 14:11:27,2024-05,SETTLED,EX-002,
OTC-02523,2024-06-03,2024-06-03 16:24:37,USDT/IDR,BUY,CLT-003,Indo Global Investment,Institutional,A,MM-002,Global OTC Solutions,190618.61219001544,15684.247100876637,15690.184757335852,15746.669422462262,15,2990841243.448294,3001608271.9247084,10767028.476414204,6303377.371041887,4463651.105372316,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-06-03 17:21:29,2024-06-03 19:11:50,2024-06-03 19:11:50,2024-06,SETTLED,EX-002,
OTC-02524,2024-06-03,2024-06-03 09:19:03,USDC/IDR,BUY,CLT-003,Indo Global Investment,Institutional,A,MM-002,Global OTC Solutions,277009.21850321174,15762.593278437573,15751.00108922211,15818.730393905766,22,4363172502.368654,4381934144.128839,18761641.760184288,9202061.702670561,9559580.057513727,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-06-03 09:59:50,2024-06-03 11:23:00,2024-06-03 11:23:00,2024-06,SETTLED,EX-002,
OTC-02525,2024-06-03,2024-06-03 17:24:34,USDC/IDR,BUY,CLT-008,Mega Lestari,HNWI,C,MM-003,Apex Alpha Liquidity,105979.78429027539,15762.593278437573,15758.225577426434,15814.95518950517,15,1670053347.4931538,1676065539.5441294,6012192.050975561,3519737.6330426713,2492454.41793289,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-06-03 17:42:04,2024-06-03 20:12:45,2024-06-03 20:12:45,2024-06,SETTLED,EX-002,
OTC-02526,2024-06-03,2024-06-03 17:00:26,BTC/IDR,SELL,CLT-003,Indo Global Investment,Institutional,A,MM-001,Liquidity Prime,1.9808881739167687,724780094.5973228,724364495.4795389,715599685.0842365,100,1434885062.7006054,1417522953.441928,17362109.258677483,2976798.2022280484,14385311.056449434,BANK-IDR-002,WALLET-BTC-001,WALLET-USDT-002,2024-06-03 18:33:13,2024-06-04 00:26:51,2024-06-04 00:26:51,2024-06,SETTLED,EX-002,
